"Close Month","Program Administrator Name","Program Administrator NPN","Program Administrator License Number","Carrier","Appointment Type","Producer Last Name","Producer First Name","Producer Entity Name","Producer Resident City","Producer Resident State","Producer Zip Code","FEIN","NPN","License Number","Transaction Type","Transaction State","Transaction Date"
"202601","Ahoy MIT LLC","20213360","3777779","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","NV","01/15/26"
"202601","Ahoy MIT LLC","20213360","1868296","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","NY","01/15/26"
"202601","Ahoy MIT LLC","20213360","1491897","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","OH","01/15/26"
"202601","Ahoy MIT LLC","20213360","3002197096","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","OK","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001791685","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","OR","01/15/26"
"202601","Ahoy MIT LLC","20213360","1062242","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","PA","01/15/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","SC","01/15/26"
"202601","Ahoy MIT LLC","20213360","40623974","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","SD","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001710748","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","TN","01/15/26"
"202601","Ahoy MIT LLC","20213360","3213424","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","TX","01/15/26"
"202601","Ahoy MIT LLC","20213360","913270","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","UT","01/15/26"
"202601","Ahoy MIT LLC","20213360","154053","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","VA","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001710769","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","VT","01/15/26"
"202601","Ahoy MIT LLC","20213360","1152069","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","WA","01/15/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","WI","01/15/26"
"202601","Ahoy MIT LLC","20213360","532514","Spinnaker Insurance Company","Agent","Fowler","Laurel","","Arroyo Grande","CA","93420","","583323","","Appointment","WY","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001853783","Spinnaker Insurance Company","Agent","Gonzalez","Matthew","","Denton","TX","76205","","16713662","","Termination","AL","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001838007","Spinnaker Insurance Company","Agent","Gonzalez","Matthew","","Denton","TX","76205","","16713662","","Termination","AZ","01/15/26"
"202601","Ahoy MIT LLC","20213360","L120708","Spinnaker Insurance Company","Agent","Gonzalez","Matthew","","Denton","TX","76205","","16713662","","Termination","FL","01/15/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Gonzalez","Matthew","","Denton","TX","76205","","16713662","","Termination","IA","01/15/26"
"202601","Ahoy MIT LLC","20213360","3771442","Spinnaker Insurance Company","Agent","Gonzalez","Matthew","","Denton","TX","76205","","16713662","","Termination","IN","01/15/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Gonzalez","Matthew","","Denton","TX","76205","","16713662","","Termination","KS","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001839788","Spinnaker Insurance Company","Agent","Gonzalez","Matthew","","Denton","TX","76205","","16713662","","Termination","MA","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001789374","Spinnaker Insurance Company","Agent","Gonzalez","Matthew","","Denton","TX","76205","","16713662","","Termination","MD","01/15/26"
"202601","Ahoy MIT LLC","20213360","PRN406512","Spinnaker Insurance Company","Agent","Gonzalez","Matthew","","Denton","TX","76205","","16713662","","Termination","ME","01/15/26"
"202601","Ahoy MIT LLC","20213360","0136831","Spinnaker Insurance Company","Agent","Gonzalez","Matthew","","Denton","TX","76205","","16713662","","Termination","MI","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001710709","Spinnaker Insurance Company","Agent","Gonzalez","Matthew","","Denton","TX","76205","","16713662","","Termination","MO","01/15/26"
"202601","Ahoy MIT LLC","20213360","10819564","Spinnaker Insurance Company","Agent","Gonzalez","Matthew","","Denton","TX","76205","","16713662","","Termination","MS","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001789586","Spinnaker Insurance Company","Agent","Gonzalez","Matthew","","Denton","TX","76205","","16713662","","Termination","MT","01/15/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Gonzalez","Matthew","","Denton","TX","76205","","16713662","","Termination","NC","01/15/26"
"202601","Ahoy MIT LLC","20213360","3777779","Spinnaker Insurance Company","Agent","Gonzalez","Matthew","","Denton","TX","76205","","16713662","","Termination","NV","01/15/26"
"202601","Ahoy MIT LLC","20213360","1491897","Spinnaker Insurance Company","Agent","Gonzalez","Matthew","","Denton","TX","76205","","16713662","","Termination","OH","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001791685","Spinnaker Insurance Company","Agent","Gonzalez","Matthew","","Denton","TX","76205","","16713662","","Termination","OR","01/15/26"
"202601","Ahoy MIT LLC","20213360","1062242","Spinnaker Insurance Company","Agent","Gonzalez","Matthew","","Denton","TX","76205","","16713662","","Termination","PA","01/15/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Gonzalez","Matthew","","Denton","TX","76205","","16713662","","Termination","SC","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001710748","Spinnaker Insurance Company","Agent","Gonzalez","Matthew","","Denton","TX","76205","","16713662","","Termination","TN","01/15/26"
"202601","Ahoy MIT LLC","20213360","3213424","Spinnaker Insurance Company","Agent","Gonzalez","Matthew","","Denton","TX","76205","","16713662","","Termination","TX","01/15/26"
"202601","Ahoy MIT LLC","20213360","913270","Spinnaker Insurance Company","Agent","Gonzalez","Matthew","","Denton","TX","76205","","16713662","","Termination","UT","01/15/26"
"202601","Ahoy MIT LLC","20213360","154053","Spinnaker Insurance Company","Agent","Gonzalez","Matthew","","Denton","TX","76205","","16713662","","Termination","VA","01/15/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Gonzalez","Matthew","","Denton","TX","76205","","16713662","","Termination","WI","01/15/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Gonzalez","Matthew","","Denton","TX","76205","","16713662","","Termination","WV","01/15/26"
"202601","Ahoy MIT LLC","20213360","3213424","Spinnaker Insurance Company","Agent","Gray","Reagan","","Rockport","","78382","","22077346","","Appointment","TX","01/15/26"
"202601","Ahoy MIT LLC","20213360","226272","Spinnaker Insurance Company","Agent","Green","Dina","","Milledgeville","GA","31061","","7225472","","Appointment","GA","01/15/26"
"202601","Ahoy MIT LLC","20213360","0136831","Spinnaker Insurance Company","Agent","Green","Dina","","Milledgeville","GA","31061","","7225472","","Appointment","MI","01/15/26"
"202601","Ahoy MIT LLC","20213360","3003223672","Spinnaker Insurance Company","Agent","Green","Dina","","Milledgeville","GA","31061","","7225472","","Appointment","NM","01/15/26"
"202601","Ahoy MIT LLC","20213360","1491897","Spinnaker Insurance Company","Agent","Green","Dina","","Milledgeville","GA","31061","","7225472","","Appointment","OH","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001791685","Spinnaker Insurance Company","Agent","Green","Dina","","Milledgeville","GA","31061","","7225472","","Appointment","OR","01/15/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Green","Dina","","Milledgeville","GA","31061","","7225472","","Appointment","SC","01/15/26"
"202601","Ahoy MIT LLC","20213360","1152069","Spinnaker Insurance Company","Agent","Green","Dina","","Milledgeville","GA","31061","","7225472","","Appointment","WA","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001853783","Spinnaker Insurance Company","Agent","Greenwood","Fatara","","Greenville","SC","29601","","17147769","","Termination","AL","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001710854","Spinnaker Insurance Company","Agent","Greenwood","Fatara","","Greenville","SC","29601","","17147769","","Termination","DE","01/15/26"
"202601","Ahoy MIT LLC","20213360","226272","Spinnaker Insurance Company","Agent","Greenwood","Fatara","","Greenville","SC","29601","","17147769","","Termination","GA","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001789374","Spinnaker Insurance Company","Agent","Greenwood","Fatara","","Greenville","SC","29601","","17147769","","Termination","MD","01/15/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Greenwood","Fatara","","Greenville","SC","29601","","17147769","","Termination","NC","01/15/26"
"202601","Ahoy MIT LLC","20213360","1062242","Spinnaker Insurance Company","Agent","Greenwood","Fatara","","Greenville","SC","29601","","17147769","","Termination","PA","01/15/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Greenwood","Fatara","","Greenville","SC","29601","","17147769","","Termination","SC","01/15/26"
"202601","Ahoy MIT LLC","20213360","3213424","Spinnaker Insurance Company","Agent","Greenwood","Fatara","","Greenville","SC","29601","","17147769","","Termination","TX","01/15/26"
"202601","Ahoy MIT LLC","20213360","154053","Spinnaker Insurance Company","Agent","Greenwood","Fatara","","Greenville","SC","29601","","17147769","","Termination","VA","01/15/26"
"202601","Ahoy MIT LLC","20213360","3213424","Spinnaker Insurance Company","Agent","Guajardo","David","","Brownsville","TX","78520","","16978061","","Appointment","TX","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001838007","Spinnaker Insurance Company","Agent","Guerra","Allen","","Ormond Beach","FL","32174","","17169253","","Appointment","AZ","01/15/26"
"202601","Ahoy MIT LLC","20213360","L120708","Spinnaker Insurance Company","Agent","Guerra","Allen","","Ormond Beach","FL","32174","","17169253","","Appointment","FL","01/15/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Guerra","Allen","","Ormond Beach","FL","32174","","17169253","","Appointment","KS","01/15/26"
"202601","Ahoy MIT LLC","20213360","PRN406512","Spinnaker Insurance Company","Agent","Guerra","Allen","","Ormond Beach","FL","32174","","17169253","","Appointment","ME","01/15/26"
"202601","Ahoy MIT LLC","20213360","0136831","Spinnaker Insurance Company","Agent","Guerra","Allen","","Ormond Beach","FL","32174","","17169253","","Appointment","MI","01/15/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Guerra","Allen","","Ormond Beach","FL","32174","","17169253","","Appointment","NC","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001710748","Spinnaker Insurance Company","Agent","Guerra","Allen","","Ormond Beach","FL","32174","","17169253","","Appointment","TN","01/15/26"
"202601","Ahoy MIT LLC","20213360","6008384","Spinnaker Insurance Company","Agent","Horvath","Ray","","The Woodlands","TX","77380","","","","Appointment","CA","01/15/26"
"202601","Ahoy MIT LLC","20213360","L120708","Spinnaker Insurance Company","Agent","Horvath","Ray","","The Woodlands","TX","77380","","","","Appointment","FL","01/15/26"
"202601","Ahoy MIT LLC","20213360","3213424","Spinnaker Insurance Company","Agent","Horvath","Ray","","The Woodlands","TX","77380","","","","Appointment","TX","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001789359","Spinnaker Insurance Company","Agent","Johnson","Michael","","Searcy","AR","72145","","1206772","","Appointment","AR","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001853783","Spinnaker Insurance Company","Agent","Kirkman","Kyle","","Marietta","GA","30060","","7963449","","Appointment","AL","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001838007","Spinnaker Insurance Company","Agent","Kirkman","Kyle","","Marietta","GA","30060","","7963449","","Appointment","AZ","01/15/26"
"202601","Ahoy MIT LLC","20213360","734866","Spinnaker Insurance Company","Agent","Kirkman","Kyle","","Marietta","GA","30060","","7963449","","Appointment","CO","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001789336","Spinnaker Insurance Company","Agent","Kirkman","Kyle","","Marietta","GA","30060","","7963449","","Appointment","CT","01/15/26"
"202601","Ahoy MIT LLC","20213360","L120708","Spinnaker Insurance Company","Agent","Kirkman","Kyle","","Marietta","GA","30060","","7963449","","Appointment","FL","01/15/26"
"202601","Ahoy MIT LLC","20213360","226272","Spinnaker Insurance Company","Agent","Kirkman","Kyle","","Marietta","GA","30060","","7963449","","Appointment","GA","01/15/26"
"202601","Ahoy MIT LLC","20213360","555066","Spinnaker Insurance Company","Agent","Kirkman","Kyle","","Marietta","GA","30060","","7963449","","Appointment","HI","01/15/26"
"202601","Ahoy MIT LLC","20213360","17752797","Spinnaker Insurance Company","Agent","Kirkman","Kyle","","Marietta","GA","30060","","7963449","","Appointment","IL","01/15/26"
"202601","Ahoy MIT LLC","20213360","1192418","Spinnaker Insurance Company","Agent","Kirkman","Kyle","","Marietta","GA","30060","","7963449","","Appointment","KY","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001839788","Spinnaker Insurance Company","Agent","Kirkman","Kyle","","Marietta","GA","30060","","7963449","","Appointment","MA","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001789374","Spinnaker Insurance Company","Agent","Kirkman","Kyle","","Marietta","GA","30060","","7963449","","Appointment","MD","01/15/26"
"202601","Ahoy MIT LLC","20213360","0136831","Spinnaker Insurance Company","Agent","Kirkman","Kyle","","Marietta","GA","30060","","7963449","","Appointment","MI","01/15/26"
"202601","Ahoy MIT LLC","20213360","40780221","Spinnaker Insurance Company","Agent","Kirkman","Kyle","","Marietta","GA","30060","","7963449","","Appointment","MN","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001789586","Spinnaker Insurance Company","Agent","Kirkman","Kyle","","Marietta","GA","30060","","7963449","","Appointment","MT","01/15/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Kirkman","Kyle","","Marietta","GA","30060","","7963449","","Appointment","NC","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001789223","Spinnaker Insurance Company","Agent","Kirkman","Kyle","","Marietta","GA","30060","","7963449","","Appointment","NJ","01/15/26"
"202601","Ahoy MIT LLC","20213360","3777779","Spinnaker Insurance Company","Agent","Kirkman","Kyle","","Marietta","GA","30060","","7963449","","Appointment","NV","01/15/26"
"202601","Ahoy MIT LLC","20213360","1868296","Spinnaker Insurance Company","Agent","Kirkman","Kyle","","Marietta","GA","30060","","7963449","","Appointment","NY","01/15/26"
"202601","Ahoy MIT LLC","20213360","1491897","Spinnaker Insurance Company","Agent","Kirkman","Kyle","","Marietta","GA","30060","","7963449","","Appointment","OH","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001791685","Spinnaker Insurance Company","Agent","Kirkman","Kyle","","Marietta","GA","30060","","7963449","","Appointment","OR","01/15/26"
"202601","Ahoy MIT LLC","20213360","1062242","Spinnaker Insurance Company","Agent","Kirkman","Kyle","","Marietta","GA","30060","","7963449","","Appointment","PA","01/15/26"
"202601","Ahoy MIT LLC","20213360","3001889390","Spinnaker Insurance Company","Agent","Kirkman","Kyle","","Marietta","GA","30060","","7963449","","Appointment","RI","01/15/26"
