"CarrierName","Program","SubProgram","Policy","PolicyEffective","PolicyExpiration","PolicyCancellation","PolicyReinstatement","State","ASLOB","Product","TransactionType","WrittenPremium","Taxes","PolicyFees","Commission","CollectedPremium","UncollectedPremiumUnder_30_Days","UncollectedPremium_31_60_Days","UncollectedPremium_61_90_Days","UncollectedPremiumOver_90_Days"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-08-0000006376","08/28/2025","08/28/2026","","","MA","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","85.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-08-0000006383","08/29/2025","08/29/2026","","","IL","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","100.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-08-0000006384","08/29/2025","08/29/2026","","","NY","9.001","Personal Boaters","NewBusiness","0.0","","5.0","6.5","50.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-08-0000006386","09/02/2025","09/02/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","203.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-08-0000006389","08/29/2025","08/29/2026","","","CA","9.001","Personal Boaters","NewBusiness","0.0","","1.0","2.8","20.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-08-0000006400","09/30/2025","09/30/2026","01/30/2026","","CA","9.001","Personal Boaters","Cancellation","-1169.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006403","09/02/2025","09/02/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","310.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006404","09/04/2025","09/04/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","46.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006406","09/03/2025","09/03/2026","","","CA","9.001","Personal Boaters","NewBusiness","0.0","","1.0","9.49","73.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006407","09/22/2025","09/22/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","156.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006409","09/04/2025","09/04/2026","","","NC","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","137.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006410","09/04/2025","09/04/2026","","","KY","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","63.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006416","09/03/2025","09/03/2026","","","OH","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","45.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006417","09/03/2025","09/03/2026","","","TX","9.001","Personal Boaters","NewBusiness","0.0","","1.0","3.22","23.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006420","09/07/2025","09/07/2026","","","NC","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","115.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006422","09/04/2025","09/04/2026","","","MI","9.001","Personal Boaters","NewBusiness","0.0","","1.0","17.29","133.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006423","09/04/2025","09/04/2026","","","NJ","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","243.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006427","09/14/2025","09/14/2026","","","MA","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","54.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006428","09/06/2025","09/06/2026","","","CA","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","153.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006432","09/06/2025","09/06/2026","","","GA","9.001","Personal Boaters","NewBusiness","0.0","","1.0","7.56","63.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006437","09/05/2025","09/05/2026","","","TX","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","70.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006439","09/05/2025","09/05/2026","","","CA","9.001","Personal Boaters","NewBusiness","0.0","","5.0","9.62","74.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006440","09/05/2025","09/05/2026","","","TX","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","52.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006441","09/05/2025","09/05/2026","","","MD","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","135.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006443","09/08/2025","09/08/2026","01/20/2026","","FL","9.001","Personal Boaters","Cancellation","-1442.0","","0.0","0.0","-112.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006444","09/07/2025","09/07/2026","","","TX","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","112.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006445","09/08/2025","09/08/2026","","","MA","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","57.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006450","09/12/2025","09/12/2026","","","CT","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","131.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006451","09/10/2025","09/10/2026","","","NJ","9.001","Personal Boaters","NewBusiness","0.0","","1.0","11.64","97.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006454","09/08/2025","09/08/2026","","","OH","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","33.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006456","09/12/2025","09/12/2026","","","OH","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","20.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006457","09/11/2025","09/11/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","1.0","26.6","190.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006462","09/09/2025","09/09/2026","","","CA","9.001","Personal Boaters","NewBusiness","0.0","","5.0","5.5","55.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006465","09/12/2025","09/12/2026","","","TX","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","98.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006466","09/09/2025","09/09/2026","","","TX","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","52.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006467","09/09/2025","09/09/2026","","","NV","9.001","Personal Boaters","NewBusiness","0.0","","1.0","7.54","58.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006471","09/10/2025","09/10/2026","","","NC","9.001","Personal Boaters","NewBusiness","0.0","","1.0","51.61","397.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006475","09/12/2025","09/12/2026","","","FL","9.001","Personal Boaters","Endorsement","17.0","","0.0","0.0","17.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006480","09/12/2025","09/12/2026","","","GA","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","53.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006485","09/12/2025","09/12/2026","","","LA","9.001","Personal Boaters","NewBusiness","0.0","","5.0","6.84","57.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006486","09/12/2025","09/12/2026","","","CA","9.001","Personal Boaters","NewBusiness","0.0","","1.0","12.6","90.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006488","09/15/2025","09/15/2026","","","MD","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","145.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006490","09/14/2025","09/14/2026","","","TX","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","112.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006492","09/15/2025","09/15/2026","","","GA","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","40.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006497","09/15/2025","09/15/2026","","","CA","9.001","Personal Boaters","NewBusiness","0.0","","5.0","9.49","73.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006498","09/17/2025","09/17/2026","","","VA","9.001","Personal Boaters","NewBusiness","0.0","","5.0","28.99","223.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006500","09/15/2025","09/15/2026","","","AZ","9.001","Personal Boaters","NewBusiness","0.0","","50.0","21.71","167.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006504","09/16/2025","09/16/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","294.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006505","09/16/2025","09/16/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","5.0","16.94","121.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006507","09/16/2025","09/16/2026","","","VA","9.001","Personal Boaters","NewBusiness","0.0","","1.0","16.9","130.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006508","09/16/2025","09/16/2026","","","VA","9.001","Personal Boaters","NewBusiness","0.0","","1.0","3.25","25.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006509","09/16/2025","09/16/2026","","","TN","9.001","Personal Boaters","NewBusiness","0.0","","1.0","6.84","57.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006510","09/19/2025","09/19/2026","01/06/2026","","CT","9.001","Personal Boaters","Cancellation","-1135.0","","0.0","0.0","-85.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006513","09/17/2025","09/17/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","180.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006515","09/17/2025","09/17/2026","01/01/2026","","TX","9.001","Personal Boaters","Cancellation","-328.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006517","09/19/2025","09/19/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","145.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006520","09/18/2025","09/18/2026","01/02/2026","","WA","9.001","Personal Boaters","Cancellation","-613.0","","0.0","0.0","-37.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006523","09/19/2025","09/19/2026","","","TX","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","62.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006524","09/20/2025","09/20/2026","","","NY","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","221.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006527","09/22/2025","09/22/2026","","","NJ","9.001","Personal Boaters","NewBusiness","0.0","","1.0","18.46","142.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006529","09/24/2025","09/24/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","174.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006533","09/26/2025","09/26/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","5.0","37.0","370.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006536","09/26/2025","09/26/2026","","","MD","9.001","Personal Boaters","NewBusiness","0.0","","10.0","0.0","208.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006537","09/24/2025","09/24/2026","","","RI","9.001","Personal Boaters","NewBusiness","0.0","","1.0","15.6","130.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006541","09/24/2025","09/24/2026","","","NY","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","119.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006549","09/25/2025","09/25/2026","","","NC","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","80.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006550","09/25/2025","09/25/2026","","","KY","9.001","Personal Boaters","NewBusiness","0.0","","5.0","3.0","25.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006555","09/30/2025","09/30/2026","","","MA","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","123.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006556","09/26/2025","09/26/2026","","","AZ","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","145.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-09-0000006566","10/17/2025","10/17/2026","","","MI","9.001","Personal Boaters","NewBusiness","0.0","","5.0","4.94","38.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-10-0000006568","10/04/2025","10/04/2026","","","NY","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","42.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-10-0000006570","10/02/2025","10/02/2026","","","TX","9.001","Personal Boaters","NewBusiness","0.0","","5.0","13.58","97.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-10-0000006576","10/03/2025","10/03/2026","","","IL","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","22.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-10-0000006578","10/03/2025","10/03/2026","","","TX","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","74.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-10-0000006579","10/03/2025","10/03/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","58.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-10-0000006586","10/06/2025","10/06/2026","","","NY","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","229.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-10-0000006587","10/06/2025","10/06/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","232.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-10-0000006588","10/08/2025","10/08/2026","","","TX","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","57.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-10-0000006591","10/07/2025","10/07/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","1.0","5.28","44.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-10-0000006592","10/09/2025","10/09/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","88.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-10-0000006593","10/09/2025","10/09/2026","","","MD","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","55.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-10-0000006603","10/09/2025","10/09/2026","","","CA","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","144.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-10-0000006606","10/30/2025","10/30/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","42.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-10-0000006607","10/09/2025","10/09/2026","","","CA","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","53.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-10-0000006608","10/09/2025","10/09/2026","","","NY","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","256.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-10-0000006612","10/11/2025","10/11/2026","","","TX","9.001","Personal Boaters","NewBusiness","0.0","","1.0","12.6","105.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-10-0000006614","10/10/2025","10/10/2026","","","CA","9.001","Personal Boaters","NewBusiness","0.0","","5.0","10.92","91.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-10-0000006615","10/10/2025","10/10/2026","","","DC","9.001","Personal Boaters","NewBusiness","0.0","","5.0","21.56","154.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-10-0000006618","10/13/2025","10/13/2026","","","FL","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","58.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-10-0000006621","10/15/2025","10/15/2026","","","MA","9.001","Personal Boaters","NewBusiness","0.0","","5.0","0.0","163.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-10-0000006625","10/20/2025","10/20/2026","","","MD","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","63.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-10-0000006630","10/15/2025","10/15/2026","","","NV","9.001","Personal Boaters","NewBusiness","0.0","","5.0","2.73","21.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-10-0000006631","10/15/2025","10/15/2026","","","CA","9.001","Personal Boaters","NewBusiness","0.0","","5.0","3.9","30.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-10-0000006634","10/16/2025","10/16/2026","","","NY","9.001","Personal Boaters","NewBusiness","0.0","","1.0","0.0","26.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2025-10-0000006640","10/17/2025","10/17/2026","12/22/2025","","CA","9.001","Personal Boaters","Cancellation","-1302.0","","0.0","-16.38","-126.0","0.0","0.0","0.0","0.0"
